;;;;;;;;
4823028073926;125;1;Art-000186;5320 23 срібло меланж-рожевий;ТМ Legka Khoda;1;;жіночі
4823028073933;125;1;Art-000187;5320 25 сірий меланж-срібло меланж;ТМ Legka Khoda;1;;жіночі
4823028073919;125;1;Art-000188;5320 25 срібло меланж-рожевий;ТМ Legka Khoda;1;;жіночі
4823028073889;125;1;Art-000189;5323 23 білий;ТМ Legka Khoda;1;;жіночі
4823028073902;125;1;Art-000190;5323 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028080733;125;1;Art-000191;5323 23 срібло;ТМ Legka Khoda;1;;жіночі
4823028073872;125;1;Art-000192;5323 25 білий;ТМ Legka Khoda;1;;жіночі
4823028073896;125;1;Art-000193;5323 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028080740;125;1;Art-000194;5323 25 срібло;ТМ Legka Khoda;1;;жіночі
4823028073988;125;1;Art-000195;5326 23 білий-блакитний;ТМ Legka Khoda;1;;жіночі
4823028073964;125;1;Art-000196;5326 23 сірий меланж-срібло меланж;ТМ Legka Khoda;1;;жіночі
4823028074008;125;1;Art-000197;5326 23 срібло меланж-рожевий;ТМ Legka Khoda;1;;жіночі
4823028073971;125;1;Art-000198;5326 25 білий-блакитний;ТМ Legka Khoda;1;;жіночі
4823028073957;125;1;Art-000199;5326 25 сірий меланж-срібло меланж;ТМ Legka Khoda;1;;жіночі
4823028073995;125;1;Art-000200;5326 25 срібло меланж-рожевий;ТМ Legka Khoda;1;;жіночі
4823028075241;125;1;Art-000201;5328 23 білий-блакитний;ТМ Legka Khoda;1;;жіночі
4823028075227;125;1;Art-000202;5328 23 білий-рожевий;ТМ Legka Khoda;1;;жіночі
4823028075265;125;1;Art-000203;5328 23 волошковий-маріне;ТМ Legka Khoda;1;;жіночі
4823028075289;125;1;Art-000204;5328 23 срібло меланж-метал меланж;ТМ Legka Khoda;1;;жіночі
4823028075258;125;1;Art-000205;5328 25 білий-блакитний;ТМ Legka Khoda;1;;жіночі
4823028075234;125;1;Art-000206;5328 25 білий-рожевий;ТМ Legka Khoda;1;;жіночі
4823028075272;125;1;Art-000207;5328 25 волошковий-маріне;ТМ Legka Khoda;1;;жіночі
4823028075296;125;1;Art-000208;5328 25 срібло меланж-метал меланж;ТМ Legka Khoda;1;;жіночі
4823028076132;125;1;Art-000209;5329 23 бежевий;ТМ Legka Khoda;1;;жіночі
4823028076118;125;1;Art-000210;5329 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028077160;125;1;Art-000211;5330 23 білий;ТМ Legka Khoda;1;;жіночі
4823028077177;125;1;Art-000212;5330 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028076477;125;1;Art-000213;5330 23 сахара;ТМ Legka Khoda;1;;жіночі
